country,crop,year,yield_2022,next_year,predicted_yield_2023
Belgium,"Roots and Tubers, Total",2022,38913.7,2023,37929.383
Belgium,Rye,2022,3974.0,2023,4518.879
Belgium,Sour cherries,2022,5333.3,2023,6573.6997
Belgium,Strawberries,2022,30980.9,2023,30930.797
Belgium,Sugar beet,2022,89067.0,2023,84956.67
Belgium,"Treenuts, Total",2022,0.0,2023,1110.135
Belgium,Triticale,2022,6897.3,2023,6921.1455
Belgium,Vegetables Primary,2022,34537.6,2023,34504.04
Belgium,Wheat,2022,9057.4,2023,8892.233
Belize,Bananas,2022,27298.9,2023,27026.836
Belize,"Beans, dry",2022,1013.3,2023,1115.0067
Belize,Cantaloupes and other melons,2022,16250.0,2023,16125.54
Belize,"Coconuts, in shell",2022,1218.0,2023,1815.4606
Belize,"Groundnuts, excluding shelled",2022,956.5,2023,1250.3408
Belize,Maize (corn),2022,4665.5,2023,4746.445
Belize,"Mangoes, guavas and mangosteens",2022,4500.0,2023,4931.45
Belize,Oranges,2022,7830.6,2023,8269.3545
Belize,"Other fruits, n.e.c.",2022,4933.3,2023,5060.4443
Belize,Papayas,2022,20087.0,2023,21012.678
Belize,"Peas, dry",2022,933.2,2023,1163.3136
Belize,Pineapples,2022,12092.0,2023,13223.434
Belize,Plantains and cooking bananas,2022,13792.9,2023,13741.886
Belize,Pomelos and grapefruits,2022,11160.0,2023,11652.552
Belize,Rice,2022,5287.0,2023,5240.832
Belize,"Roots and Tubers, Total",2022,8405.0,2023,9085.804
Belize,Sorghum,2022,3363.5,2023,3243.351
Belize,Soya beans,2022,1855.9,2023,1760.1503
Belize,Sugar cane,2022,43636.7,2023,44400.516
Belize,Vegetables Primary,2022,6275.3,2023,6741.817
Belize,Watermelons,2022,17830.8,2023,18419.096
Benin,Bananas,2022,4841.2,2023,4796.241
Benin,"Beans, dry",2022,960.7,2023,979.82007
Benin,Castor oil seeds,2022,723.7,2023,894.2431
Benin,"Coconuts, in shell",2022,709.7,2023,1190.5607
Benin,Dates,2022,2432.5,2023,2494.2375
Benin,Fonio,2022,531.5,2023,652.1489
Benin,"Groundnuts, excluding shelled",2022,1032.8,2023,1138.5532
Benin,Karite nuts (sheanuts),2022,1684.0,2023,1904.2635
Benin,Maize (corn),2022,1164.3,2023,1362.4678
Benin,"Mangoes, guavas and mangosteens",2022,4707.7,2023,4867.728
Benin,Millet,2022,935.2,2023,938.1896
Benin,Oil palm fruit,2022,17856.6,2023,16846.205
Benin,Oranges,2022,2309.7,2023,2248.546
Benin,"Other fruits, n.e.c.",2022,3686.2,2023,3513.899
Benin,"Other oil seeds, n.e.c.",2022,1150.2,2023,992.1826
Benin,Other pulses n.e.c.,2022,1280.5,2023,1366.8276
Benin,Pineapples,2022,61454.5,2023,56361.87
Benin,Rice,2022,3893.6,2023,3817.617
Benin,"Roots and Tubers, Total",2022,11694.1,2023,11998.693
Benin,"Seed cotton, unginned",2022,1014.0,2023,1167.6982
Benin,Sesame seed,2022,833.3,2023,869.4763
Benin,Sorghum,2022,976.0,2023,976.70715
Benin,Soya beans,2022,1089.3,2023,1189.1921
Benin,Sugar cane,2022,33969.0,2023,35520.75
Benin,"Treenuts, Total",2022,364.9,2023,626.41815
Benin,Vegetables Primary,2022,6459.9,2023,6666.999
Bhutan,Apples,2022,5048.3,2023,5461.3604
Bhutan,Apricots,2022,5184.0,2023,5005.4297
Bhutan,Avocados,2022,1336.0,2023,1841.2151
Bhutan,Bananas,2022,52681.0,2023,48659.332
Bhutan,Barley,2022,1164.3,2023,1341.5717
Bhutan,"Beans, dry",2022,855.4,2023,1033.356
Bhutan,Buckwheat,2022,1079.0,2023,1100.276
Bhutan,Cereals n.e.c.,2022,985.3,2023,1190.0575
Bhutan,"Groundnuts, excluding shelled",2022,1627.6,2023,1663.4396
Bhutan,"Jute, raw or retted",2022,3998.5,2023,3715.0396
Bhutan,Kiwi fruit,2022,25584.0,2023,22957.404
Bhutan,Lemons and limes,2022,2373.4,2023,2597.5586
Bhutan,"Lentils, dry",2022,490.4,2023,843.1532
Bhutan,Maize (corn),2022,3482.1,2023,3481.5205
Bhutan,"Mangoes, guavas and mangosteens",2022,7922.5,2023,7842.746
Bhutan,Millet,2022,1146.7,2023,1243.0424
Bhutan,Mustard seed,2022,639.8,2023,673.6294
Bhutan,Oranges,2022,7161.7,2023,7180.66
Bhutan,"Other fruits, n.e.c.",2022,12297.2,2023,11436.683
Bhutan,Other pulses n.e.c.,2022,791.8,2023,990.3563
Bhutan,"Other tropical fruits, n.e.c.",2022,5599.4,2023,5524.3994
Bhutan,Papayas,2022,3777.4,2023,4937.4336
Bhutan,Peaches and nectarines,2022,5939.4,2023,5733.831
Bhutan,Pears,2022,9524.9,2023,9018.862
Bhutan,"Peas, dry",2022,1738.8,2023,1649.3107
Bhutan,Persimmons,2022,9485.5,2023,9133.442
Bhutan,Pineapples,2022,11012.0,2023,11538.129
Bhutan,Plums and sloes,2022,8623.8,2023,7651.4316
Bhutan,Quinoa,2022,1285.7,2023,1230.2048
Bhutan,Rice,2022,4470.1,2023,4249.3945
Bhutan,"Roots and Tubers, Total",2022,11938.1,2023,11874.718
Bhutan,Soya beans,2022,895.1,2023,1096.9816
Bhutan,Sugar cane,2022,52464.1,2023,51444.785
Bhutan,Sunflower seed,2022,1271.2,2023,1224.0925
Bhutan,"Treenuts, Total",2022,1775.3,2023,1717.1642
Bhutan,Vegetables Primary,2022,4611.9,2023,4794.328
Bhutan,Watermelons,2022,5919.3,2023,7276.8804
Bhutan,Wheat,2022,1075.3,2023,1428.4023
Bolivia (Plurinational State of),Apples,2022,3814.5,2023,4455.428
Bolivia (Plurinational State of),Avocados,2022,5434.7,2023,5681.3027
Bolivia (Plurinational State of),Bananas,2022,15339.5,2023,15435.657
Bolivia (Plurinational State of),Barley,2022,878.9,2023,1148.7084
Bolivia (Plurinational State of),"Beans, dry",2022,1272.0,2023,1324.9799
Bolivia (Plurinational State of),"Broad beans and horse beans, dry",2022,887.4,2023,1068.9406
Bolivia (Plurinational State of),Cereals n.e.c.,2022,643.2,2023,1008.776
Bolivia (Plurinational State of),Cherries,2022,2195.5,2023,2427.96
Bolivia (Plurinational State of),"Chick peas, dry",2022,1977.9,2023,1851.0995
Bolivia (Plurinational State of),Figs,2022,5091.3,2023,4792.4824
Bolivia (Plurinational State of),Grapes,2022,6833.8,2023,6446.9336
Bolivia (Plurinational State of),"Groundnuts, excluding shelled",2022,1382.6,2023,1482.7474
Bolivia (Plurinational State of),Lemons and limes,2022,7523.2,2023,7369.369
Bolivia (Plurinational State of),Linseed,2022,250.2,2023,576.8622
Bolivia (Plurinational State of),Maize (corn),2022,2414.6,2023,2566.1484
Bolivia (Plurinational State of),"Mangoes, guavas and mangosteens",2022,8255.1,2023,7924.384
Bolivia (Plurinational State of),Oats,2022,1531.2,2023,1567.27
Bolivia (Plurinational State of),Oranges,2022,8217.8,2023,7954.689
Bolivia (Plurinational State of),"Other fruits, n.e.c.",2022,3865.8,2023,4004.327
Bolivia (Plurinational State of),Papayas,2022,7678.5,2023,9092.624
Bolivia (Plurinational State of),Peaches and nectarines,2022,6862.7,2023,6434.6904
Bolivia (Plurinational State of),Pears,2022,5242.0,2023,5287.207
Bolivia (Plurinational State of),"Peas, dry",2022,1411.5,2023,1411.3304
Bolivia (Plurinational State of),Pineapples,2022,17235.5,2023,16703.56
Bolivia (Plurinational State of),Plantains and cooking bananas,2022,11821.5,2023,11166.665
Bolivia (Plurinational State of),Plums and sloes,2022,10048.3,2023,8740.522
Bolivia (Plurinational State of),Pomelos and grapefruits,2022,8659.8,2023,8761.815
Bolivia (Plurinational State of),Quinces,2022,4966.2,2023,4872.206
Bolivia (Plurinational State of),Quinoa,2022,361.6,2023,704.4452
Bolivia (Plurinational State of),Rice,2022,2995.2,2023,3036.8262
Bolivia (Plurinational State of),"Roots and Tubers, Total",2022,6225.8,2023,6677.4365
Bolivia (Plurinational State of),Rye,2022,790.3,2023,1157.8175
Bolivia (Plurinational State of),"Seed cotton, unginned",2022,1484.0,2023,1491.4891
Bolivia (Plurinational State of),Sesame seed,2022,490.2,2023,753.1448
Bolivia (Plurinational State of),Sorghum,2022,1181.7,2023,1510.5098
Bolivia (Plurinational State of),Sour cherries,2022,1304.5,2023,1991.7391
Bolivia (Plurinational State of),Soya beans,2022,2267.3,2023,2013.6074
Bolivia (Plurinational State of),Strawberries,2022,6214.9,2023,6564.573
Bolivia (Plurinational State of),Sugar cane,2022,53424.1,2023,51972.91
Bolivia (Plurinational State of),Sunflower seed,2022,1320.0,2023,1301.4523
Bolivia (Plurinational State of),"Tangerines, mandarins, clementines",2022,8635.9,2023,8424.068
Bolivia (Plurinational State of),"Treenuts, Total",2022,2020.7,2023,1959.8196
Bolivia (Plurinational State of),Vegetables Primary,2022,5460.6,2023,5967.7227
Bolivia (Plurinational State of),Watermelons,2022,13592.7,2023,13660.784
Bolivia (Plurinational State of),Wheat,2022,1445.5,2023,1664.2828
Bosnia and Herzegovina,Apples,2022,14390.0,2023,14283.218
Bosnia and Herzegovina,Apricots,2022,9779.1,2023,9205.638
Bosnia and Herzegovina,Avocados,2022,3393.1,2023,3868.1523
Bosnia and Herzegovina,Barley,2022,4270.0,2023,4250.36
Bosnia and Herzegovina,"Beans, dry",2022,1900.0,2023,2156.2349
Bosnia and Herzegovina,Buckwheat,2022,629.6,2023,979.66296
Bosnia and Herzegovina,Cherries,2022,7280.1,2023,6883.1436
Bosnia and Herzegovina,"Chick peas, dry",2022,3141.8,2023,3345.5972
Bosnia and Herzegovina,"Cow peas, dry",2022,1086.0,2023,1458.4642
Bosnia and Herzegovina,Figs,2022,9800.4,2023,9310.697
Bosnia and Herzegovina,Grapes,2022,7997.6,2023,8149.3174
Bosnia and Herzegovina,Lemons and limes,2022,15000.0,2023,14587.988
Bosnia and Herzegovina,Maize (corn),2022,8540.0,2023,7965.8096
Bosnia and Herzegovina,Oats,2022,4000.0,2023,3743.1045
Bosnia and Herzegovina,Olives,2022,3848.1,2023,3642.179
Bosnia and Herzegovina,Oranges,2022,501.3,2023,1123.4191
Bosnia and Herzegovina,Other berries and fruits of the genus vaccinium n.e.c.,2022,7103.2,2023,6873.2646
Bosnia and Herzegovina,"Other fruits, n.e.c.",2022,2639.3,2023,3000.9058
Bosnia and Herzegovina,Peaches and nectarines,2022,15000.0,2023,13993.284
Bosnia and Herzegovina,Pears,2022,8959.9,2023,9111.302
Bosnia and Herzegovina,"Peas, dry",2022,1510.3,2023,1810.8354
Bosnia and Herzegovina,Plums and sloes,2022,8230.0,2023,7884.356
Bosnia and Herzegovina,Quinces,2022,12399.6,2023,12043.382
Bosnia and Herzegovina,Rape or colza seed,2022,2349.9,2023,2551.1025
Bosnia and Herzegovina,Raspberries,2022,7500.3,2023,7155.759
Bosnia and Herzegovina,"Roots and Tubers, Total",2022,16500.0,2023,16385.09
Bosnia and Herzegovina,Rye,2022,3300.0,2023,3431.6016
Bosnia and Herzegovina,Sour cherries,2022,8200.2,2023,7794.5396
Bosnia and Herzegovina,Soya beans,2022,3000.0,2023,2644.8022
Bosnia and Herzegovina,Strawberries,2022,8000.0,2023,8591.362
Bosnia and Herzegovina,Sugar beet,2022,20411.1,2023,22600.137
Bosnia and Herzegovina,Sunflower seed,2022,2070.3,2023,2136.7876
Bosnia and Herzegovina,"Tangerines, mandarins, clementines",2022,19411.8,2023,18507.838
Bosnia and Herzegovina,"Treenuts, Total",2022,5580.9,2023,5259.2534
Bosnia and Herzegovina,Triticale,2022,4140.1,2023,4159.591
Bosnia and Herzegovina,Vegetables Primary,2022,5555.4,2023,6183.998
Bosnia and Herzegovina,Vetches,2022,4500.0,2023,4049.8127
Bosnia and Herzegovina,Watermelons,2022,33501.5,2023,31908.773
Bosnia and Herzegovina,Wheat,2022,5460.0,2023,5254.9585
Botswana,Cereals n.e.c.,2022,1236.1,2023,1291.1115
Botswana,"Groundnuts, excluding shelled",2022,440.4,2023,735.45874
Botswana,Maize (corn),2022,502.7,2023,991.9227
Botswana,Millet,2022,365.5,2023,676.9627
Botswana,Oranges,2022,17130.7,2023,15935.291
Botswana,"Other fruits, n.e.c.",2022,2939.5,2023,2795.0166
Botswana,Other pulses n.e.c.,2022,270.2,2023,747.2561
Botswana,"Roots and Tubers, Total",2022,12088.5,2023,11949.429
Botswana,"Seed cotton, unginned",2022,1322.8,2023,1365.3364
Botswana,Sorghum,2022,1290.1,2023,1309.5424
Botswana,Sunflower seed,2022,376.7,2023,837.32526
Botswana,Vegetables Primary,2022,15751.0,2023,15607.805
Botswana,Watermelons,2022,30593.5,2023,28873.379
Botswana,Wheat,2022,1537.0,2023,1750.6473
Brazil,Apples,2022,31437.6,2023,29990.918
Brazil,Avocados,2022,17421.5,2023,17202.135
Brazil,Bananas,2022,14968.5,2023,16208.37
Brazil,Barley,2022,4028.3,2023,3864.1616
Brazil,"Beans, dry",2022,1090.0,2023,1116.6035
Brazil,"Broad beans and horse beans, dry",2022,338.7,2023,723.3367
Brazil,Buckwheat,2022,1367.1,2023,1344.1166
Brazil,Cantaloupes and other melons,2022,25468.2,2023,24701.375
Brazil,Cashewapple,2022,2555.6,2023,2664.5527
Brazil,Castor oil seeds,2022,564.3,2023,808.0934
Brazil,"Coconuts, in shell",2022,14480.5,2023,14817.505
Brazil,Figs,2022,8557.3,2023,8743.444
Brazil,Grapes,2022,19396.3,2023,18467.895
Brazil,"Groundnuts, excluding shelled",2022,3848.7,2023,3649.9243
Brazil,"Jute, raw or retted",2022,1400.0,2023,1600.1887
Brazil,"Kenaf, and other textile bast fibres, raw or retted",2022,1481.7,2023,1571.2833
Brazil,Lemons and limes,2022,25961.3,2023,24918.111
Brazil,Linseed,2022,1176.9,2023,1167.0736
Brazil,Maize (corn),2022,5201.2,2023,5356.0615
Brazil,"Mangoes, guavas and mangosteens",2022,20972.3,2023,20250.32
Brazil,Oats,2022,2344.8,2023,2465.1577
Brazil,Oil palm fruit,2022,14721.9,2023,14867.164
Brazil,Olives,2022,1478.6,2023,1712.0587
Brazil,Oranges,2022,29798.8,2023,28343.602
Brazil,"Other fibre crops, raw, n.e.c.",2022,5001.2,2023,5281.951
Brazil,"Other oil seeds, n.e.c.",2022,1506.2,2023,1330.4491
Brazil,"Other tropical fruits, n.e.c.",2022,8594.1,2023,8854.095
Brazil,Papayas,2022,41911.4,2023,40697.27
Brazil,Peaches and nectarines,2022,13373.2,2023,13117.2
Brazil,Pears,2022,16658.7,2023,16418.787
Brazil,"Peas, dry",2022,3665.0,2023,3153.5193
Brazil,Persimmons,2022,21111.7,2023,20415.285
Brazil,Pineapples,2022,36436.6,2023,35128.855
Brazil,Pomelos and grapefruits,2022,18452.2,2023,18627.176
Brazil,Quinces,2022,6242.9,2023,6422.877
Brazil,Rape or colza seed,2022,1242.4,2023,1465.0367
Brazil,Rice,2022,6638.0,2023,6444.6816
Brazil,"Roots and Tubers, Total",2022,16365.7,2023,16963.564
Brazil,Rye,2022,2011.9,2023,2183.3276
Brazil,"Seed cotton, unginned",2022,3894.9,2023,3599.4292
Brazil,Sesame seed,2022,537.5,2023,720.51843
Brazil,"Sisal, raw",2022,933.7,2023,1037.5138
Brazil,Sorghum,2022,2801.5,2023,2753.3672
Brazil,Soya beans,2022,2951.5,2023,2678.9758
Brazil,Strawberries,2022,38431.7,2023,36400.324
Brazil,Sugar cane,2022,73392.6,2023,71074.45
Brazil,Sunflower seed,2022,1630.4,2023,1675.9276
Brazil,"Tangerines, mandarins, clementines",2022,19280.9,2023,19077.23
Brazil,"Treenuts, Total",2022,448.5,2023,706.4166
Brazil,Triticale,2022,3452.6,2023,3428.017
Brazil,Tung nuts,2022,4016.1,2023,4002.489
Brazil,Vegetables Primary,2022,25150.6,2023,25135.87
Brazil,Watermelons,2022,22313.4,2023,22821.86
Brazil,Wheat,2022,3265.8,2023,3418.7202
Brunei Darussalam,Bananas,2022,2762.8,2023,2808.6528
Brunei Darussalam,"Coconuts, in shell",2022,1753.1,2023,2103.4707
Brunei Darussalam,Lemons and limes,2022,4288.3,2023,4296.6895
Brunei Darussalam,Oranges,2022,8021.8,2023,7379.165
Brunei Darussalam,"Other fruits, n.e.c.",2022,4622.1,2023,4468.023
Brunei Darussalam,Pineapples,2022,8747.2,2023,8869.034
Brunei Darussalam,Rice,2022,2800.0,2023,2729.2046
Brunei Darussalam,"Roots and Tubers, Total",2022,2208.3,2023,2544.6309
Brunei Darussalam,Vegetables Primary,2022,1545.9,2023,1892.2279
Brunei Darussalam,Watermelons,2022,15167.8,2023,14661.601
Bulgaria,Apples,2022,12473.1,2023,12218.3545
Bulgaria,Apricots,2022,6242.6,2023,6074.8564
Bulgaria,Barley,2022,5102.5,2023,4594.817
Bulgaria,Blueberries,2022,2333.3,2023,2650.6777
Bulgaria,Cantaloupes and other melons,2022,10331.7,2023,10342.649
Bulgaria,Cereals n.e.c.,2022,1795.7,2023,2041.0785
Bulgaria,Cherries,2022,4992.6,2023,4844.335
Bulgaria,Currants,2022,1000.0,2023,1629.6947
Bulgaria,Figs,2022,4333.3,2023,4597.3984
Bulgaria,Grapes,2022,5680.4,2023,5860.922
Bulgaria,Kiwi fruit,2022,4000.0,2023,4667.9766
Bulgaria,Linseed,2022,1305.6,2023,1199.2838
Bulgaria,Maize (corn),2022,4907.9,2023,4929.297
Bulgaria,Oats,2022,2255.2,2023,2406.103
Bulgaria,Other berries and fruits of the genus vaccinium n.e.c.,2022,2035.4,2023,2562.064
Bulgaria,"Other oil seeds, n.e.c.",2022,960.2,2023,1116.5592
Bulgaria,Other pome fruits,2022,5250.0,2023,5117.1035
Bulgaria,Other pulses n.e.c.,2022,1359.5,2023,1511.8434
Bulgaria,Peaches and nectarines,2022,9519.7,2023,8948.426
Bulgaria,Pears,2022,5344.8,2023,5649.3604
Bulgaria,"Peas, dry",2022,2060.5,2023,2078.9116
Bulgaria,Plums and sloes,2022,6026.6,2023,5785.413
Bulgaria,Rape or colza seed,2022,2315.2,2023,2412.7107
Bulgaria,Raspberries,2022,3624.2,2023,3675.0674
Bulgaria,Rice,2022,6079.4,2023,5798.405
Bulgaria,"Roots and Tubers, Total",2022,18800.2,2023,18048.086
Bulgaria,Rye,2022,2076.8,2023,2363.6921
Bulgaria,Sorghum,2022,2398.4,2023,2674.5903
Bulgaria,Sour cherries,2022,3837.8,2023,4210.213
Bulgaria,Soya beans,2022,1071.6,2023,1419.4379
Bulgaria,Strawberries,2022,6662.3,2023,7287.082
Bulgaria,Sunflower seed,2022,2334.4,2023,2188.25
Bulgaria,"Treenuts, Total",2022,509.2,2023,1147.1445
Bulgaria,Triticale,2022,3037.5,2023,3262.7979
Bulgaria,Vegetables Primary,2022,23901.4,2023,22974.266
Bulgaria,Watermelons,2022,23946.1,2023,23199.824
Bulgaria,Wheat,2022,5343.8,2023,4970.1924
Burkina Faso,"Bambara beans, dry",2022,1052.2,2023,859.62366
Burkina Faso,Bananas,2022,25512.2,2023,26488.684
Burkina Faso,"Cow peas, dry",2022,482.5,2023,591.2086
Burkina Faso,Fonio,2022,800.2,2023,809.6352
Burkina Faso,"Groundnuts, excluding shelled",2022,896.3,2023,908.47437
Burkina Faso,Karite nuts (sheanuts),2022,1128.9,2023,1375.9664
Burkina Faso,Lemons and limes,2022,6988.5,2023,7023.117
Burkina Faso,Maize (corn),2022,1660.2,2023,1685.7505
Burkina Faso,"Mangoes, guavas and mangosteens",2022,9138.9,2023,9306.133
Burkina Faso,Millet,2022,870.1,2023,961.483
Burkina Faso,Oranges,2022,4594.5,2023,4417.0264
Burkina Faso,"Other fruits, n.e.c.",2022,5572.1,2023,5178.285
Burkina Faso,Other pulses n.e.c.,2022,1025.5,2023,979.46924
Burkina Faso,"Other tropical fruits, n.e.c.",2022,5431.4,2023,5139.9453
Burkina Faso,Pomelos and grapefruits,2022,14916.2,2023,15473.987
Burkina Faso,Rice,2022,2211.8,2023,2191.3186
Burkina Faso,"Roots and Tubers, Total",2022,7517.9,2023,7660.71
Burkina Faso,"Seed cotton, unginned",2022,966.2,2023,997.076
Burkina Faso,Sesame seed,2022,527.1,2023,568.1367
Burkina Faso,Sorghum,2022,1028.2,2023,975.2091
Burkina Faso,Soya beans,2022,1151.0,2023,1116.0325
Burkina Faso,Sugar cane,2022,102014.3,2023,97104.58
Burkina Faso,"Tangerines, mandarins, clementines",2022,7771.1,2023,8030.217
Burkina Faso,"Treenuts, Total",2022,1285.8,2023,1203.2068
Burkina Faso,Vegetables Primary,2022,9096.0,2023,9286.544
Burundi,Bananas,2022,8185.5,2023,8451.045
Burundi,"Beans, dry",2022,581.1,2023,597.31226
Burundi,Cereals n.e.c.,2022,787.0,2023,823.7174
Burundi,"Groundnuts, excluding shelled",2022,648.8,2023,664.5088
Burundi,Maize (corn),2022,1555.6,2023,1621.3236
Burundi,Millet,2022,1100.0,2023,996.45703
Burundi,Oil palm fruit,2022,9681.6,2023,9867.954
Burundi,"Other fruits, n.e.c.",2022,5172.9,2023,5026.6475
Burundi,"Peas, dry",2022,5502.1,2023,4128.771
Burundi,"Pigeon peas, dry",2022,1144.2,2023,1253.1931
Burundi,Rice,2022,2341.7,2023,2293.9067
Burundi,"Roots and Tubers, Total",2022,9202.1,2023,9699.405
Burundi,"Seed cotton, unginned",2022,771.7,2023,854.36646
Burundi,Sorghum,2022,625.0,2023,620.9373
Burundi,Soya beans,2022,507.7,2023,689.04974
Burundi,Sugar cane,2022,69867.4,2023,67574.05
Burundi,Vegetables Primary,2022,9280.2,2023,9746.291
Burundi,Wheat,2022,734.3,2023,907.8631
Cambodia,Bananas,2022,4398.6,2023,4623.1274
Cambodia,"Beans, dry",2022,1202.5,2023,1394.0348
Cambodia,Castor oil seeds,2022,867.6,2023,1088.3154
Cambodia,"Coconuts, in shell",2022,5331.6,2023,5579.5234
Cambodia,"Groundnuts, excluding shelled",2022,1111.1,2023,1445.8136
Cambodia,"Jute, raw or retted",2022,836.0,2023,1091.9816
Cambodia,Lemons and limes,2022,9864.5,2023,9657.739
Cambodia,Maize (corn),2022,5920.6,2023,5556.1724
Cambodia,"Mangoes, guavas and mangosteens",2022,13446.3,2023,12685.884
Cambodia,Oil palm fruit,2022,10599.9,2023,10487.228
Cambodia,Oranges,2022,5530.0,2023,5781.883
Cambodia,"Other fibre crops, raw, n.e.c.",2022,5143.3,2023,4855.721
Cambodia,"Other fruits, n.e.c.",2022,6136.5,2023,6227.0796
Cambodia,"Other oil seeds, n.e.c.",2022,2556.1,2023,2345.499
Cambodia,Pineapples,2022,10158.0,2023,10857.044
Cambodia,Pomelos and grapefruits,2022,10440.3,2023,10555.69
Cambodia,Rice,2022,3519.2,2023,3668.6794
Cambodia,"Roots and Tubers, Total",2022,23182.5,2023,21844.043
Cambodia,"Seed cotton, unginned",2022,1300.2,2023,1501.3993
Cambodia,Sesame seed,2022,819.6,2023,928.5818
Cambodia,Soya beans,2022,1559.2,2023,1596.5614
Cambodia,Sugar cane,2022,37582.5,2023,38391.53
Cambodia,"Treenuts, Total",2022,1701.1,2023,1886.446
Cambodia,Vegetables Primary,2022,6376.4,2023,6802.9688
Cameroon,Apricots,2022,5173.5,2023,4940.862
Cameroon,Avocados,2022,4390.5,2023,4737.055
Cameroon,"Bambara beans, dry",2022,828.7,2023,807.00964
Cameroon,Bananas,2022,14163.2,2023,14474.791
Cameroon,"Beans, dry",2022,1302.9,2023,1409.6075
Cameroon,"Broad beans and horse beans, dry",2022,1392.0,2023,1494.7362
Cameroon,Cantaloupes and other melons,2022,9334.4,2023,9206.2
Cameroon,"Coconuts, in shell",2022,2343.0,2023,2650.6877
Cameroon,"Cow peas, dry",2022,817.7,2023,1139.9388
Cameroon,Dates,2022,3717.3,2023,3883.9531
Cameroon,Figs,2022,2792.8,2023,3062.9304
Cameroon,"Groundnuts, excluding shelled",2022,1111.1,2023,1369.6829
Cameroon,"Jute, raw or retted",2022,340.6,2023,705.49725
Cameroon,Maize (corn),2022,1692.3,2023,2336.438
Cameroon,"Mangoes, guavas and mangosteens",2022,5694.0,2023,5763.8604
Cameroon,Melonseed,2022,371.7,2023,578.611
Cameroon,Millet,2022,1388.9,2023,1595.437
Cameroon,Oil palm fruit,2022,13656.0,2023,12708.026
Cameroon,"Other fruits, n.e.c.",2022,6522.2,2023,6286.3433
